item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
03b7d5665c97,1036b3d3b41c,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Юбка Nike,"Юбка Nike, размер 42-44, новая.",500.0,9,2017-03-20,Private,ab5c6d8ee5f891850dbb4b1eaaaedb8bf4602d4292edcc18c20631b5f23b029a,378.0,0.0
03c4c6f0f469,99627570be73,Челябинская область,Копейск,Для дома и дачи,Бытовая техника,Для кухни,Мелкая кухонная техника,,Saeco Talea Giro,"Saeco Talea Giro/
цена 18 500/
/
 кофеварка эспрессо/
 автоматическая/
 для зернового кофе/
 кофемолка с регулировкой степени помола/
 контроль крепости кофе/
 регулировка порции воды/
 самоочистка от накипи/
 приготовление капучино/
 отключение при неиспользовании/
 одновременная раздача на 2 чашки/
 корпус из пластика",18500.0,358,2017-03-25,Shop,7fad5312a9ff42e2d87eaf735ad6aa510282f9310e357e033bdc7db3be15d6c9,1830.0,0.0
03c5cce7c62d,5bace3298811,Ярославская область,Рыбинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,44–46 (M),Платье,"Новое платье, не подошло по размеру, не надето ни разу.",950.0,1,2017-03-28,Private,f576e113816424c81dbb4fa1dac0f4d567083e1afc557359fb6a533e8aaf24f2,404.0,0.14983
03d09bc96666,de3495ae2a05,Красноярский край,Красноярск,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),Куртка,На спине пятнышко,550.0,71,2017-03-22,Private,4263b546ed0c08395f51edbd5f1e2b3aa4acff00105aaeb7742ed75d393115d3,96.0,0.0
03e89026e4cc,41d299dde6f7,Челябинская область,Челябинск,Бытовая электроника,Планшеты и электронные книги,Планшеты,,,"Билайн Таб Фаст, материнская плата","С разбора, на проверку 2 недели/
Полностью исправна",650.0,34,2017-03-26,Company,476f6ada60a9a546cc34463d62940442dc76d954861141690c28aac8c26c00b5,2876.0,0.15879000000000001
040b02d6c0b5,c99a87de8db5,Самарская область,Самара,Личные вещи,Красота и здоровье,Косметика,,,Новая палетка теней ColourPop,"Продаю новую палетку теней от американского бренда Сolourpop😊 шикарные оттенки. С официального сайта. В России не представлена. Косметика бюджетная, но ооочень достойная!  Самый светлый оттенок сатиновый. Остальные матовые. Стойкость и пигментация на высоте. Палетка магнитная, рефилы можно менять.",1100.0,29,2017-03-23,Private,2bc542fe75588ce18f65830a9473e71965bd19403f06e642a5af8820f6c132a6,782.0,0.0
041da9f0372f,0f5e2768700a,Краснодарский край,Краснодар,Личные вещи,Часы и украшения,Ювелирные изделия,,,Серебряная цепочка 925,"Не помню как называется плетение, выгл как жгут.  Оказалась коротковата 45 см. Новая. Стасова-Ставропольская",700.0,215,2017-03-25,Private,94db075928297d788e605c4a6437ef478537290c9786184c387fc3e8b0d04406,14.0,0.0
0420705519da,31ef86b56dea,Воронежская область,Воронеж,Услуги,Предложение услуг,"Праздники, мероприятия",,,Свадебные аксессуары ручной работы,Украшение свадебных аксессуаров,3000.0,15,2017-03-19,Private,90e3a6414712d586ad32ef659121ee46bac1bc29fe155156dfc43ef7a7e0b0d7,133.0,0.0
0447a60dd713,ab8bf171f89d,Краснодарский край,Краснодар,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 38 м², 3/5 эт.","Пожалуй лучший вариант в нашем регионе. Крупный и динамично развивающийся район. Новый комплекс домов./
 /
В квартире выполнена качественная предчистовая отделка. Новый чистый подъезд. На территории детские и спортивные площадки, стоянки./
 /
Цена за 2 к.кв в черте города просто смешная!/
 /
Щедрая акция! Не упустите шанс купить! Продажа без риэлторских процентов!",1496000.0,3742,2017-03-16,Shop,81ba3389f2380e468577c4246fd3a2190c326a0c6b4b20025326880ce73dc856,2218.0,0.0
044f4062393b,b783ff8af03a,Самарская область,Самара,Бытовая электроника,Ноутбуки,,,,Asus в отличном состоянии,"Продам ноутбук Asus x551m, пользовались только дома,дефектов царапин нету, не тормозит не греется, двухъядерный по 2.16 ггц, стоит Windows 10, диагональ 15.6, USB 2шт. , Wi-Fi, камера 1.3, озу 2гб, жесткий диск 320гб, батарейку держит примерно 3 часа",9000.0,9,2017-03-18,Private,2c947a71438b3fa75555e654e88454ba3dce76fe7b0d155fb1151ccd4e4dfae2,2951.0,0.0
0454fb66dfd8,f265fe1e4db8,Свердловская область,Полевской,Бытовая электроника,Телефоны,Lenovo,,,Продам смартфон Lenovo,"Продам смартфон lenovo vibe c a2020a40, имеются незначительные соскобы на защитной матовой пленке экрана и на чехле, думаю это не проблема, сам телефон в отличном состоянии, телефону нет года, продам вместе с чехлом и картой памяти на 8 ГБ.",4000.0,6,2017-03-21,Private,d249d2d8bca3924cf287972fa9f4a2ed9abbd7fd437ae6ce44aeabaf65b40d2a,2925.0,0.08509
045e1f2bbc1e,a46f634a2c29,Тюменская область,Тюмень,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Джинсовая юбка,"Фирма Остин , в идеальном состоянии",600.0,49,2017-03-17,Private,883928b6de62e38c7959636617ab30eadc77e9f9bc60b072869f6412cc862085,377.0,0.0
046de2d2f3f3,503a6bb9e130,Белгородская область,Белгород,Личные вещи,Детская одежда и обувь,Для мальчиков,Другое,,Подарочный набор для новорожденного,"Набор для мальчика№3 Дисней/
26 предметов - доставка по городу В ПОДАРОК!/
/
Набор детских полотенец ""Collorista"" Любимый сынок 30х30 см-3шт, 100% хлопок, страна Китай ,состав хлопок100%, махра- 1шт./
Фотоальбом на 36 фото с наклейками ""Наш любимый сыночек"", страна Китай, количество фотографий 36, размер фото 10 х 15- 1шт./
Погремушка ""Бутылочка"", страна Китай ,состав пластик- 1шт./
Пеленка-кокон, размер 62 см (40) см, цвет голубой, страна Россия ,состав хлопок 100%, футер- 1шт./
Полукомбинезон с открытыми ножками на кнопках футер, рост 56-62 см, страна Россия, состав хлопок 100%, футер- 1шт./
Распашонка с длинными рукавами, рост 56 см, цвет: голубой, страна: Россия, состав: 100% хлопок, кулирная гладь- 1шт./
Распашонка с короткими рукавами, , рост 56 см, цвет: голубой, рост 56 см, страна: Россия, состав: 100% хлопок, кулирная гладь- 1шт./
Ползунки, рост 56 см, страна Россия , состав хлопок 100%, кулирная гладь - 2 шт./
Чепчик махровый, размер 36, страна Россия, состав хлопок 100%, махра- 2 шт./
Чепчик, размер 36, страна Россия ,состав хлопок 100%, ажурный ластик- 2 шт./
Носочки детские, размер 40, страна Россия ,состав хлопок 100%, интерлок-пенье- 2 шт./
Носочки махровые детские, размер 40- 2 шт./
Рукавички , страна Россия ,состав хлопок 100%, ажурный ластик- 2 шт./
Рукавички махровые, страна Россия ,состав хлопок 100%, махра- 2 шт./
Шампунь детский против младенческих себорейных корочек ""Мой малыш"",200 мл, страна :Россия - 1 шт./
Средство для купания «С головы до пяточек» Мой малыш, 200 мл, страна Россия- 1 шт./
Крем детский ""Мой малыш"" успокаивающий, 40мл, страна Россия- 1 шт./
Крем детский ""Мой малыш"" увлажняющий, 40мл, страна Россия- 1 шт./
Крем детский ""Мой малыш"" туба, 40мл , страна Россия- 1 шт.",2790.0,23,2017-03-21,Company,3109e4ffba3ad596a48470943457ed8d1fca66ebfd6064d0d8d3c45cbb45fbe0,807.0,0.0
